50000038,3877,10,30000770,20000113,10000009,None,675240714240.0000000000,-4058058301440.0000000000,-397908418560.0000000000,None,None,-0.2864100839,None,None
50000039,29624,10,30004078,20000596,10000052,None,-5360193085440.0000000000,793641246720.0000000000,-3641139240960.0000000000,None,None,0.6189120438,None,None
50000040,29624,10,30004078,20000596,10000052,None,-5360223068160.0000000000,793627729920.0000000000,-3641142681600.0000000000,None,None,0.6189120438,None,None
50000041,29624,10,30004078,20000596,10000052,None,-3150758584320.0000000000,466999173120.0000000000,-16045056000.0000000000,None,None,0.6189120438,None,None
50000042,29624,10,30004078,20000596,10000052,None,-5360224542720.0000000000,793625518080.0000000000,-3641140469760.0000000000,None,None,0.6189120438,None,None
50000043,16,10,30000254,20000036,10000003,None,-9390120960.0000000000,-882401280.0000000000,-132115537920.0000000000,None,None,-0.2915992331,None,None
50000044,16,10,30000254,20000036,10000003,None,1412769914880.0000000000,134322954240.0000000000,386209505280.0000000000,None,None,-0.2915992331,None,None
50000045,16,10,30000254,20000036,10000003,None,-2442768998400.0000000000,-232422727680.0000000000,575762718720.0000000000,None,None,-0.2915992331,None,None
50000046,16,10,30000254,20000036,10000003,None,-2442829946880.0000000000,-232552734720.0000000000,575751905280.0000000000,None,None,-0.2915992331,None,None
50000047,3875,10,30001075,20000158,10000013,None,-22247055360.0000000000,3186155520.0000000000,-73119129600.0000000000,None,None,-0.6449129970,None,None
50000048,3875,10,30001075,20000158,10000013,None,-22242877440.0000000000,3180748800.0000000000,-73119129600.0000000000,None,None,-0.6449129970,None,None
50000049,3874,10,30001075,20000158,10000013,None,-868049264640.0000000000,1934046289920.0000000000,-2081978081280.0000000000,None,None,-0.6449129970,None,None
50000050,3875,10,30002847,20000418,10000034,None,-989533347840.0000000000,-34289786880.0000000000,280030863360.0000000000,None,None,-0.1785059000,None,None
50000051,29632,10,30002847,20000418,10000034,None,1044058152960.0000000000,68532019200.0000000000,-1476096122880.0000000000,None,None,-0.1785059000,None,None
50000052,3875,10,30002847,20000418,10000034,None,899965870080.0000000000,31174778880.0000000000,1376440688640.0000000000,None,None,-0.1785059000,None,None
50000053,3874,10,30002847,20000418,10000034,None,1001480478720.0000000000,-1236455792640.0000000000,861294059520.0000000000,None,None,-0.1785059000,None,None
50000054,29633,10,30002103,20000310,10000025,None,1318912450560.0000000000,-67604766720.0000000000,-3573490851840.0000000000,None,None,-0.5764338419,None,None
50000055,3877,10,30002103,20000310,10000025,None,-1792861347840.0000000000,3784018206720.0000000000,-169024020480.0000000000,None,None,-0.5764338419,None,None
50000056,29624,10,30000001,20000001,10000001,None,331516354560.0000000000,43597455360.0000000000,-586353991680.0000000000,None,None,0.8583240688,None,None
50000057,29624,10,30000001,20000001,10000001,None,-1106114273280.0000000000,-145449984000.0000000000,182777241600.0000000000,None,None,0.8583240688,None,None
50000058,29624,10,30000001,20000001,10000001,None,331517583360.0000000000,43610234880.0000000000,-586343669760.0000000000,None,None,0.8583240688,None,None
50000059,29633,10,30001016,20000149,10000012,None,-784331612160.0000000000,55608238080.0000000000,-943794462720.0000000000,None,None,-0.0227511285,None,None
50000060,29633,10,30001016,20000149,10000012,None,2512885309440.0000000000,-178104606720.0000000000,-1115697930240.0000000000,None,None,-0.0227511285,None,None
50000061,29633,10,30001016,20000149,10000012,None,503605370880.0000000000,-35712245760.0000000000,556130672640.0000000000,None,None,-0.0227511285,None,None
50000062,29633,10,30000771,20000113,10000009,None,1120469360640.0000000000,71428300800.0000000000,90276126720.0000000000,None,None,-0.2113610590,None,None
50000063,29624,10,30003487,20000509,10000043,None,176411811840.0000000000,-5135523840.0000000000,12369469440.0000000000,None,None,0.9073789352,None,None
50000064,17,10,30003487,20000509,10000043,None,642683166720.0000000000,-2851841679360.0000000000,2543675842560.0000000000,None,None,0.9073789352,None,None
50000065,29633,10,30002117,20000312,10000025,None,6719644016640.0000000000,410189045760.0000000000,5256244961280.0000000000,None,None,-0.1856209745,None,None
50000066,29633,10,30002117,20000312,10000025,None,-1007622266880.0000000000,-61678018560.0000000000,32384163840.0000000000,None,None,-0.1856209745,None,None
50000067,29624,10,30000002,20000001,10000001,None,1438312980480.0000000000,86747013120.0000000000,-605655982080.0000000000,None,None,0.7516891467,None,None
50000068,29626,10,30000002,20000001,10000001,None,-734193623040.0000000000,959674982400.0000000000,-1223116431360.0000000000,None,None,0.7516891467,None,None
50000069,29632,10,30004967,20000727,10000064,None,302204313600.0000000000,3764417126400.0000000000,1427882188800.0000000000,None,None,1.0000000000,None,None
50000070,3875,10,30004967,20000727,10000064,None,807820124160.0000000000,-13831004160.0000000000,-1954485411840.0000000000,None,None,1.0000000000,None,None
50000072,3875,10,30004967,20000727,10000064,None,-105814794240.0000000000,1812602880.0000000000,16023920640.0000000000,None,None,1.0000000000,None,None
50000074,29633,10,30000552,20000080,10000006,None,-2132969840640.0000000000,-282585538560.0000000000,1055363850240.0000000000,None,None,-0.2546971598,None,None
50000075,29633,10,30000552,20000080,10000006,None,-1189642690560.0000000000,-157639925760.0000000000,-3300617379840.0000000000,None,None,-0.2546971598,None,None
50000076,29635,10,30000552,20000080,10000006,None,2090133135360.0000000000,3244102410240.0000000000,-177121075200.0000000000,None,None,-0.2546971598,None,None
50000077,29633,10,30000552,20000080,10000006,None,-1189628928000.0000000000,-157628129280.0000000000,-3300625735680.0000000000,None,None,-0.2546971598,None,None
50000078,29633,10,30000666,20000097,10000008,None,-319182151680.0000000000,-19529441280.0000000000,4073941278720.0000000000,None,None,-0.0468012536,None,None
50000079,29635,10,30000666,20000097,10000008,None,-1167800033280.0000000000,2878548664320.0000000000,3249042677760.0000000000,None,None,-0.0468012536,None,None
50000080,29633,10,30000666,20000097,10000008,None,500404346880.0000000000,30592819200.0000000000,54929203200.0000000000,None,None,-0.0468012536,None,None
50000081,29635,10,30000666,20000097,10000008,None,-1622243696640.0000000000,-4192147906560.0000000000,-17304821760.0000000000,None,None,-0.0468012536,None,None
50000082,16,10,30000244,20000035,10000003,None,-312262287360.0000000000,256204800.0000000000,184739635200.0000000000,None,None,-0.4302153935,None,None
50000083,16,10,30000244,20000035,10000003,None,10882286346240.0000000000,-9030328320.0000000000,-2526866595840.0000000000,None,None,-0.4302153935,None,None
50000084,16,10,30000244,20000035,10000003,None,-312241889280.0000000000,285204480.0000000000,184774287360.0000000000,None,None,-0.4302153935,None,None
50000085,16,10,30000244,20000035,10000003,None,10882297651200.0000000000,-9023201280.0000000000,-2526868070400.0000000000,None,None,-0.4302153935,None,None
50000086,3875,10,30001534,20000226,10000018,None,-415756738560.0000000000,69830615040.0000000000,373353062400.0000000000,None,None,-0.4301248260,None,None
50000087,3875,10,30001534,20000226,10000018,None,-415734865920.0000000000,69817344000.0000000000,373351342080.0000000000,None,None,-0.4301248260,None,None
50000088,3875,10,30001534,20000226,10000018,None,426261012480.0000000000,-71590010880.0000000000,-2870154731520.0000000000,None,None,-0.4301248260,None,None
50000089,29627,10,30002749,20000403,10000033,None,-647718297600.0000000000,-3480099102720.0000000000,-1426886860800.0000000000,None,None,0.7407051069,None,None
50000090,16,10,30002749,20000403,10000033,None,905595248640.0000000000,5880913920.0000000000,465910702080.0000000000,None,None,0.7407051069,None,None
50000091,16,10,30002749,20000403,10000033,None,530475294720.0000000000,3448627200.0000000000,-3428896972800.0000000000,None,None,0.7407051069,None,None
50000092,29633,10,30000655,20000096,10000008,None,-2898363801600.0000000000,544402759680.0000000000,-1753449308160.0000000000,None,None,-0.1088872899,None,None
50000093,29633,10,30000655,20000096,10000008,None,-1934907924480.0000000000,363433943040.0000000000,-608521297920.0000000000,None,None,-0.1088872899,None,None
50000094,29633,10,30000655,20000096,10000008,None,3933027164160.0000000000,-738811699200.0000000000,1626680401920.0000000000,None,None,-0.1088872899,None,None
50000095,3877,10,30000655,20000096,10000008,None,2775287193600.0000000000,-2099440312320.0000000000,3235651461120.0000000000,None,None,-0.1088872899,None,None
50000096,3877,10,30001017,20000149,10000012,None,-3807812689920.0000000000,2783150776320.0000000000,-838827171840.0000000000,None,None,-0.0250383424,None,None
50000097,29633,10,30001017,20000149,10000012,None,-54284328960.0000000000,-963256320.0000000000,27309465600.0000000000,None,None,-0.0250383424,None,None
50000098,3875,10,30001063,20000156,10000013,None,-391739842560.0000000000,58101473280.0000000000,211633152000.0000000000,None,None,-0.1434854420,None,None
50000099,3875,10,30001063,20000156,10000013,None,-391731978240.0000000000,58118430720.0000000000,211646423040.0000000000,None,None,-0.1434854420,None,None
50000100,3875,10,30001063,20000156,10000013,None,178022031360.0000000000,-26455695360.0000000000,-1625033072640.0000000000,None,None,-0.1434854420,None,None
50000101,3874,10,30001063,20000156,10000013,None,-2098599075840.0000000000,2205523353600.0000000000,1261063004160.0000000000,None,None,-0.1434854420,None,None
50000102,16,10,30000245,20000035,10000003,None,484590182400.0000000000,-24489861120.0000000000,841661030400.0000000000,None,None,-0.4137535228,None,None
50000103,16,10,30000245,20000035,10000003,None,542723235840.0000000000,-27411210240.0000000000,1253949972480.0000000000,None,None,-0.4137535228,None,None
50000107,3875,10,30003024,20000443,10000037,None,-2079971696640.0000000000,-108668067840.0000000000,2652199772160.0000000000,None,None,0.6034455992,None,None
50000108,3875,10,30003024,20000443,10000037,None,-2079988654080.0000000000,-108730490880.0000000000,2652195102720.0000000000,None,None,0.6034455992,None,None
50000109,3875,10,30003024,20000443,10000037,None,-2079981772800.0000000000,-108736143360.0000000000,2652201000960.0000000000,None,None,0.6034455992,None,None
50000110,29624,10,30000010,20000002,10000001,None,-1335628062720.0000000000,-176301219840.0000000000,1715650191360.0000000000,None,None,0.5390520130,None,None
50000111,29624,10,30000010,20000002,10000001,None,4313123512320.0000000000,569596846080.0000000000,-1874440642560.0000000000,None,None,0.5390520130,None,None
50000112,29624,10,30000010,20000002,10000001,None,4313106063360.0000000000,569600532480.0000000000,-1874452439040.0000000000,None,None,0.5390520130,None,None
50000113,16,10,30002750,20000403,10000033,None,3802847354880.0000000000,14297456640.0000000000,-3582987755520.0000000000,None,None,0.7185566670,None,None
50000114,16,10,30002750,20000403,10000033,None,3802775838720.0000000000,14367006720.0000000000,-3583071313920.0000000000,None,None,0.7185566670,None,None
50000115,16,10,30002750,20000403,10000033,None,-2124672983040.0000000000,-8052940800.0000000000,2477724180480.0000000000,None,None,0.7185566670,None,None
50000116,29627,10,30002750,20000403,10000033,None,-1614642585600.0000000000,4641721835520.0000000000,2979820953600.0000000000,None,None,0.7185566670,None,None
50000117,29633,10,30000656,20000096,10000008,None,593002782720.0000000000,-104627773440.0000000000,-4109189898240.0000000000,None,None,-0.0428070913,None,None
50000118,29633,10,30000656,20000096,10000008,None,-311342407680.0000000000,54854492160.0000000000,1416595660800.0000000000,None,None,-0.0428070913,None,None
50000119,3877,10,30000656,20000096,10000008,None,3124084285440.0000000000,-1459982622720.0000000000,2996417126400.0000000000,None,None,-0.0428070913,None,None
50000120,29635,10,30000656,20000096,10000008,None,-2750611415040.0000000000,2091845345280.0000000000,-2988024176640.0000000000,None,None,-0.0428070913,None,None
50000121,29633,10,30000656,20000096,10000008,None,592998113280.0000000000,-104557240320.0000000000,-4109189160960.0000000000,None,None,-0.0428070913,None,None
50000122,29624,10,30003488,20000509,10000043,None,411954094080.0000000000,-13788733440.0000000000,1200412139520.0000000000,None,None,0.8583217773,None,None
50000123,29624,10,30003488,20000509,10000043,None,-283627315200.0000000000,9470730240.0000000000,-793598484480.0000000000,None,None,0.8583217773,None,None
50000124,29624,10,30003488,20000509,10000043,None,-1071444910080.0000000000,35791134720.0000000000,1356818227200.0000000000,None,None,0.8583217773,None,None
50000125,29624,10,30003488,20000509,10000043,None,271211274240.0000000000,-9075548160.0000000000,-1077866373120.0000000000,None,None,0.8583217773,None,None
50000126,29633,10,30000936,20000137,10000011,None,-4581995028480.0000000000,-726914457600.0000000000,6325543034880.0000000000,None,None,-0.4337046073,None,None
50000127,29633,10,30000936,20000137,10000011,None,-6003875635200.0000000000,-952483553280.0000000000,696362803200.0000000000,None,None,-0.4337046073,None,None
50000128,29633,10,30000936,20000137,10000011,None,-4582001418240.0000000000,-726903398400.0000000000,6325546721280.0000000000,None,None,-0.4337046073,None,None
50000129,29633,10,30000936,20000137,10000011,None,-6003853762560.0000000000,-952503705600.0000000000,696374353920.0000000000,None,None,-0.4337046073,None,None
50000130,29626,10,30003063,20000448,10000038,None,-254607237120.0000000000,-1729629020160.0000000000,1575181885440.0000000000,None,None,0.3552711738,None,None
50000131,29624,10,30003063,20000448,10000038,None,325114306560.0000000000,15020728320.0000000000,113213153280.0000000000,None,None,0.3552711738,None,None
50000132,29624,10,30003063,20000448,10000038,None,1983111045120.0000000000,91450122240.0000000000,-797185597440.0000000000,None,None,0.3552711738,None,None
50000133,3877,10,30000529,20000077,10000006,None,1395400335360.0000000000,2468670873600.0000000000,97891246080.0000000000,None,None,-0.2219971708,None,None
50000134,3877,10,30000529,20000077,10000006,None,-2059329576960.0000000000,1453588684800.0000000000,1302805094400.0000000000,None,None,-0.2219971708,None,None
50000135,29633,10,30000529,20000077,10000006,None,-698393026560.0000000000,-4323778560.0000000000,1795505971200.0000000000,None,None,-0.2219971708,None,None
50000136,29633,10,30000529,20000077,10000006,None,1955112345600.0000000000,12125429760.0000000000,-1682630123520.0000000000,None,None,-0.2219971708,None,None
50000137,3875,10,30002283,20000335,10000027,None,1576088248320.0000000000,218389831680.0000000000,2683676958720.0000000000,None,None,-0.2069700190,None,None
50000138,3874,10,30002283,20000335,10000027,None,-2023710105600.0000000000,4064393011200.0000000000,-1700277166080.0000000000,None,None,-0.2069700190,None,None
50000139,3875,10,30002283,20000335,10000027,None,2504220057600.0000000000,347002675200.0000000000,-714884014080.0000000000,None,None,-0.2069700190,None,None
50000140,29624,10,30000082,20000012,10000001,None,-1161446645760.0000000000,-53141299200.0000000000,391406592000.0000000000,None,None,0.7654309803,None,None
50000141,29624,10,30000082,20000012,10000001,None,5773298442240.0000000000,264510627840.0000000000,-1765631139840.0000000000,None,None,0.7654309803,None,None
50000142,29624,10,30000082,20000012,10000001,None,3646262845440.0000000000,167082762240.0000000000,-3147225292800.0000000000,None,None,0.7654309803,None,None
50000143,3874,10,30002706,20000396,10000032,None,1378669731840.0000000000,3119813959680.0000000000,3514639687680.0000000000,None,None,0.7619204116,None,None
50000144,3874,10,30002706,20000396,10000032,None,2374000435200.0000000000,-2801436303360.0000000000,-3240793006080.0000000000,None,None,0.7619204116,None,None
50000145,3875,10,30002706,20000396,10000032,None,-4441887498240.0000000000,-233691340800.0000000000,-197025914880.0000000000,None,None,0.7619204116,None,None
50000146,3877,10,30000750,20000110,10000009,None,-625388544000.0000000000,1492567449600.0000000000,411180195840.0000000000,None,None,-0.1550186335,None,None
50000147,29633,10,30000750,20000110,10000009,None,1424905297920.0000000000,236141813760.0000000000,-466975088640.0000000000,None,None,-0.1550186335,None,None
50000150,29633,10,30000757,20000111,10000009,None,5226783744000.0000000000,593129594880.0000000000,2157011066880.0000000000,None,None,-0.1021093810,None,None
50000151,29633,10,30000757,20000111,10000009,None,335758417920.0000000000,37922119680.0000000000,-1552668057600.0000000000,None,None,-0.1021093810,None,None
50000152,29633,10,30000757,20000111,10000009,None,335986483200.0000000000,38637527040.0000000000,-1552245104640.0000000000,None,None,-0.1021093810,None,None
50000153,29633,10,30000757,20000111,10000009,None,5226761134080.0000000000,593253949440.0000000000,2156991160320.0000000000,None,None,-0.1021093810,None,None
50000154,16,10,30000215,20000031,10000003,None,456427315200.0000000000,-72906055680.0000000000,-1034746060800.0000000000,None,None,-0.3604404502,None,None
50000155,16,10,30000215,20000031,10000003,None,-26614456320.0000000000,4246364160.0000000000,62788362240.0000000000,None,None,-0.3604404502,None,None
50000156,29627,10,30000215,20000031,10000003,None,1078967377920.0000000000,517587640320.0000000000,-2024598528000.0000000000,None,None,-0.3604404502,None,None
50000157,16,10,30000215,20000031,10000003,None,456436654080.0000000000,-72915886080.0000000000,-1034767933440.0000000000,None,None,-0.3604404502,None,None
50000161,29633,10,30000751,20000110,10000009,None,-1699479674880.0000000000,123315118080.0000000000,928961126400.0000000000,None,None,-0.1977724145,None,None
50000162,29633,10,30000751,20000110,10000009,None,2539560960.0000000000,-179036160.0000000000,-28227624960.0000000000,None,None,-0.1977724145,None,None
50000163,29633,10,30000751,20000110,10000009,None,-1210315284480.0000000000,87809187840.0000000000,-408664350720.0000000000,None,None,-0.1977724145,None,None
50000164,29627,10,30001368,20000200,10000016,None,801810309120.0000000000,9792173875200.0000000000,1475352207360.0000000000,None,None,0.6059305202,None,None
50000165,16,10,30001368,20000200,10000016,None,-1623146373120.0000000000,205593354240.0000000000,2714241392640.0000000000,None,None,0.6059305202,None,None
50000166,16,10,30001368,20000200,10000016,None,6516306862080.0000000000,-825205432320.0000000000,-6199383859200.0000000000,None,None,0.6059305202,None,None
50000167,16,10,30001368,20000200,10000016,None,6516286709760.0000000000,-825226321920.0000000000,-6199405240320.0000000000,None,None,0.6059305202,None,None
50000168,29633,10,30000657,20000096,10000008,None,8105533440.0000000000,1458462720.0000000000,822880542720.0000000000,None,None,-0.1116498510,None,None
50000169,29633,10,30000657,20000096,10000008,None,126417100800.0000000000,22609059840.0000000000,-123394007040.0000000000,None,None,-0.1116498510,None,None
50000170,29635,10,30000657,20000096,10000008,None,899495485440.0000000000,-3531187200000.0000000000,-1489190707200.0000000000,None,None,-0.1116498510,None,None
50000171,29635,10,30000657,20000096,10000008,None,-1657770762240.0000000000,3457538580480.0000000000,-890666311680.0000000000,None,None,-0.1116498510,None,None
50000172,29633,10,30000758,20000111,10000009,None,1283595018240.0000000000,-178678702080.0000000000,2841335439360.0000000000,None,None,-0.1598307559,None,None
50000173,29633,10,30000758,20000111,10000009,None,-2459243765760.0000000000,342384844800.0000000000,-4295701585920.0000000000,None,None,-0.1598307559,None,None
50000174,29633,10,30000758,20000111,10000009,None,-2459239096320.0000000000,342391480320.0000000000,-4295699128320.0000000000,None,None,-0.1598307559,None,None
50000175,29633,10,30000715,20000105,10000008,None,-1772418293760.0000000000,358660055040.0000000000,2440751800320.0000000000,None,None,-0.6792392417,None,None
50000176,29633,10,30000715,20000105,10000008,None,952492646400.0000000000,-192730767360.0000000000,-890479779840.0000000000,None,None,-0.6792392417,None,None
50000177,29633,10,30000715,20000105,10000008,None,952518451200.0000000000,-192749690880.0000000000,-890453237760.0000000000,None,None,-0.6792392417,None,None
50000178,29624,10,30003500,20000511,10000043,None,26595778560.0000000000,168468480.0000000000,1094118481920.0000000000,None,None,0.7727032313,None,None
50000179,17,10,30003500,20000511,10000043,None,-11399593697280.0000000000,4942951833600.0000000000,2303302656000.0000000000,None,None,0.7727032313,None,None
50000180,29624,10,30003500,20000511,10000043,None,-3985089945600.0000000000,-26353213440.0000000000,10774631915520.0000000000,None,None,0.7727032313,None,None
50000181,17,10,30003500,20000511,10000043,None,-9099238072320.0000000000,4608249569280.0000000000,7460336148480.0000000000,None,None,0.7727032313,None,None
50000182,29633,10,30003381,20000493,10000042,None,1132578201600.0000000000,8465326080.0000000000,-330085048320.0000000000,None,None,0.6838988555,None,None
50000183,29633,10,30003381,20000493,10000042,None,-101698560000.0000000000,-743792640.0000000000,-29017006080.0000000000,None,None,0.6838988555,None,None
50000184,29633,10,30003381,20000493,10000042,None,-2217099878400.0000000000,-16422789120.0000000000,-1862955048960.0000000000,None,None,0.6838988555,None,None
50000185,29633,10,30001036,20000152,10000012,None,3251379609600.0000000000,392625315840.0000000000,-1684368875520.0000000000,None,None,-0.0098323249,None,None
50000186,29624,10,30004079,20000596,10000052,None,-2740843192320.0000000000,83918315520.0000000000,614451732480.0000000000,None,None,0.6292981550,None,None
50000187,29624,10,30004079,20000596,10000052,None,194694389760.0000000000,-5950709760.0000000000,-125135953920.0000000000,None,None,0.6292981550,None,None
50000188,16,10,30000208,20000030,10000003,None,-5844512563200.0000000000,892703907840.0000000000,1613547724800.0000000000,None,None,-0.1727831272,None,None
50000189,16,10,30000208,20000030,10000003,None,463983452160.0000000000,-70825451520.0000000000,-78638653440.0000000000,None,None,-0.1727831272,None,None
50000190,16,10,30000208,20000030,10000003,None,195091046400.0000000000,-29766082560.0000000000,263716823040.0000000000,None,None,-0.1727831272,None,None
50000191,29635,10,30000679,20000099,10000008,None,1727256207360.0000000000,-6067212656640.0000000000,-1409881006080.0000000000,None,None,-0.5270790572,None,None
50000192,29633,10,30000679,20000099,10000008,None,-2414633164800.0000000000,-361174179840.0000000000,339755704320.0000000000,None,None,-0.5270790572,None,None
50000193,3877,10,30000679,20000099,10000008,None,-6327412039680.0000000000,607310192640.0000000000,1173576130560.0000000000,None,None,-0.5270790572,None,None
50000194,29624,10,30001188,20000174,10000014,None,-47284101120.0000000000,6907207680.0000000000,-875650129920.0000000000,None,None,-0.0603859853,None,None
50000195,29624,10,30001188,20000174,10000014,None,-47298600960.0000000000,6895411200.0000000000,-875642265600.0000000000,None,None,-0.0603859853,None,None
50000196,16,10,30001398,20000205,10000016,None,386153717760.0000000000,-13468999680.0000000000,-634133422080.0000000000,None,None,0.4477900949,None,None
50000197,29627,10,30001398,20000205,10000016,None,-2904817704960.0000000000,3409311375360.0000000000,1173346836480.0000000000,None,None,0.4477900949,None,None
50000198,29633,10,30000460,20000067,10000005,None,803976929280.0000000000,-101492367360.0000000000,259655147520.0000000000,None,None,-0.3351458875,None,None
50000199,29633,10,30000460,20000067,10000005,None,-120280227840.0000000000,15207014400.0000000000,-511389818880.0000000000,None,None,-0.3351458875,None,None
50000200,29633,10,30000460,20000067,10000005,None,-120263024640.0000000000,15147540480.0000000000,-511398912000.0000000000,None,None,-0.3351458875,None,None
50000201,29633,10,30000460,20000067,10000005,None,-404231331840.0000000000,51029975040.0000000000,-3317760.0000000000,None,None,-0.3351458875,None,None
50000202,29624,10,30004084,20000597,10000052,None,3070450360320.0000000000,97888788480.0000000000,-1075315384320.0000000000,None,None,0.5131952096,None,None
50000203,29624,10,30004084,20000597,10000052,None,3070458470400.0000000000,97998397440.0000000000,-1075313418240.0000000000,None,None,0.5131952096,None,None
50000204,29624,10,30004084,20000597,10000052,None,-967726817280.0000000000,-30862663680.0000000000,-198264053760.0000000000,None,None,0.5131952096,None,None
50000205,29624,10,30004084,20000597,10000052,None,-967693393920.0000000000,-31030272000.0000000000,-198002565120.0000000000,None,None,0.5131952096,None,None
50000206,29626,10,30003473,20000507,10000043,None,-2802407055360.0000000000,2457451929600.0000000000,-1530589224960.0000000000,None,None,0.5181563190,None,None
